$Date,$Time,Pc_OIT_24Real[000],Pc_OIT_24Real[004],DeltaTPid.Pid_SP,Pc_OIT_24Real[001]Pid.Pid_SP,Pc_OIT_24Real[001],FT1501.Value
07/23/16,02:48:00,1.777987,78,2.635104,190,0,0.1166018
07/23/16,02:49:00,1.791805,78,2.648917,190,0,0.1166018
07/23/16,02:50:00,1.803584,78,2.638974,190,0,0.1166018
07/23/16,02:51:00,1.797579,78,2.627165,190,0,0.1166018
07/23/16,02:52:00,1.794366,78,2.536661,190,0,0.1166018
07/23/16,02:53:00,1.800665,78,2.619108,190,0,0.1166018
07/23/16,02:54:00,1.794335,78,2.726489,190,0,0.1166018
07/23/16,02:55:00,1.823704,78,2.646384,190,0,0.1166018
07/23/16,02:56:00,1.798532,78,2.627158,190,0,0.1166018
07/23/16,02:57:00,1.791917,78,2.633662,190,0,0.1166018
07/23/16,02:58:00,1.805093,78,2.625662,190,0,0
07/23/16,02:59:00,1.804141,78,2.702302,190,0,0.1166018
07/23/16,03:00:00,1.804392,78,2.615187,190,0,0.1166018
07/23/16,03:01:00,1.80705,78,2.624368,190,0,0.1166018
07/23/16,03:02:00,1.807527,78,2.807206,190,0,0.1166018
07/23/16,03:03:00,1.823271,78,2.798633,190,0,0.1166018
07/23/16,03:04:00,1.780899,78,2.711512,190,0,0.1166018
07/23/16,03:05:00,1.806302,78,2.693853,190,0,0.1166018
07/23/16,03:06:00,1.796535,78,2.698793,190,0,0
07/23/16,03:07:00,1.797854,78,2.817869,190,0,0.1166018
07/23/16,03:08:00,1.791945,78,2.603812,190,0,0
07/23/16,03:09:00,1.791797,78,2.699732,190,0,0.1166018
07/23/16,03:10:00,1.801937,78,2.699483,190,0,0.1166018
07/23/16,03:11:00,1.795728,78,2.699453,190,0,0.1166018
07/23/16,03:12:00,1.813124,78,2.797491,190,0,0
07/23/16,03:13:00,1.818457,78,2.79749,190,0,0.1166018
07/23/16,03:14:00,1.808203,78,2.706468,190,0,0.1166018
07/23/16,03:15:00,1.800458,78,2.609255,190,0,0.1166018
07/23/16,03:16:00,1.79351,78,2.700372,190,0,0.1166018
07/23/16,03:17:00,1.807565,78,2.608538,190,0,0.1166018
07/23/16,03:18:00,1.831605,78,2.609269,190,0,0.1166018
07/23/16,03:19:00,1.828702,78,2.736612,190,0,0.1166018
07/23/16,03:20:00,1.777617,78,2.708737,190,0,0.1166018
07/23/16,03:21:00,1.813343,78,2.798581,190,0,0.1166018
07/23/16,03:22:00,1.822798,78,2.601543,190,0,0.1166018
07/23/16,03:23:00,1.813084,78,2.797507,190,0,0.1166018
07/23/16,03:24:00,1.838167,78,2.802404,190,0,0.1166018
07/23/16,03:25:00,1.793639,78,2.798069,190,0,0.1166018
07/23/16,03:26:00,1.815502,78,2.704431,190,0,0.1166018
07/23/16,03:27:00,1.818519,78,2.622705,190,0,0.1166018
07/23/16,03:28:00,1.826765,78,2.799995,190,0,0.1166018
07/23/16,03:29:00,1.818943,78,2.709771,190,0,0.1166018
07/23/16,03:30:00,1.83366,78,2.798705,190,0,0.1166018
07/23/16,03:31:00,1.833144,78,2.802545,190,0,0.1166018
07/23/16,03:32:00,1.806848,78,2.827308,190,0,0.1166018
07/23/16,03:33:00,1.833267,78,2.712984,190,0,0.1166018
07/23/16,03:34:00,1.825469,78,2.701044,190,0,0.1166018
07/23/16,03:35:00,1.848604,78,2.70966,190,0,0.1166018
07/23/16,03:36:00,1.806299,78,2.69574,190,0,1.28262
07/23/16,03:37:00,1.797062,78,2.797055,190,0,0.1166018
07/23/16,03:38:00,1.795493,78,2.797441,190,0,0.1166018
07/23/16,03:39:00,1.832937,78,2.802398,190,0,0.1166018
07/23/16,03:40:00,1.816856,78,2.700028,190,0,0.1166018
07/23/16,03:41:00,1.804478,78,2.702527,190,0,0.1166018
07/23/16,03:42:00,1.822945,78,2.80662,190,0,0.1166018
07/23/16,03:43:00,1.815867,78,2.778111,190,0,0.1166018
07/23/16,03:44:00,1.807341,78,2.78519,190,0,0.1166018
07/23/16,03:45:00,1.82365,78,2.88707,190,0,0.1166018
07/23/16,03:46:00,1.778668,78,2.684139,190,0,0.1166018
07/23/16,03:47:00,1.797671,78,2.79569,190,0,0.1166018
07/23/16,03:48:00,1.811355,78,2.657807,190,0,0.1166018
07/23/16,03:49:00,1.805356,78,2.792591,190,0,0.1166018
07/23/16,03:50:00,1.796163,78,2.796913,190,0,0.1166018
07/23/16,03:51:00,1.812375,78,2.763293,190,0,0.1166018
07/23/16,03:52:00,1.80565,78,2.754225,190,0,0.1166018
07/23/16,03:53:00,1.820217,78,2.792401,190,0,0.1166018
07/23/16,03:54:00,1.812236,78,2.708875,190,0,0.1166018
07/23/16,03:55:00,1.80349,78,2.784281,190,0,0.1166018
07/23/16,03:56:00,1.800176,78,2.675949,190,0,0.1166018
07/23/16,03:57:00,1.799775,78,2.818836,190,0,0.1166018
07/23/16,03:58:00,1.819894,78,2.829224,190,0,0.1166018
07/23/16,03:59:00,1.810395,78,2.780771,190,0,0.1166018
07/23/16,04:00:00,1.796746,78,2.688719,190,0,0
07/23/16,04:01:00,1.82325,78,2.771889,190,0,0.1166018
07/23/16,04:02:00,1.812729,78,2.784458,190,0,0.1166018
07/23/16,04:03:00,1.810942,78,2.80087,190,0,0.1166018
07/23/16,04:04:00,1.808907,78,2.675509,190,0,0.1166018
07/23/16,04:05:00,1.828984,78,2.696635,190,0,0.1166018
07/23/16,04:06:00,1.787111,78,2.699118,190,0,0.1166018
07/23/16,04:07:00,1.799154,78,2.713732,190,0,0.1166018
07/23/16,04:08:00,1.808818,78,2.70113,190,0,0.1166018
07/23/16,04:09:00,1.817916,78,2.775485,190,0,0.1166018
07/23/16,04:10:00,1.800722,78,2.711797,190,0,0.1166018
07/23/16,04:11:00,1.844306,78,2.700903,190,0,0.1166018
07/23/16,04:12:00,1.796865,78,2.682584,190,0,1.28262
07/23/16,04:13:00,1.807663,78,2.697466,190,0,0.1166018
07/23/16,04:14:00,1.794886,78,2.687291,190,0,0.1166018
07/23/16,04:15:00,1.786912,78,2.807989,190,0,0.1166018
07/23/16,04:16:00,1.802373,78,2.700686,190,0,0.1166018
07/23/16,04:17:00,1.795824,78,2.790621,190,0,0.1166018
07/23/16,04:18:00,1.789472,78,2.796682,190,0,0.1166018
07/23/16,04:19:00,1.782329,78,2.738602,190,0,0.1166018
07/23/16,04:20:00,1.790662,78,2.704059,190,0,0.1166018
07/23/16,04:21:00,1.795028,78,2.798032,190,0,0.1166018
07/23/16,04:22:00,1.777204,78,2.816986,190,0,0.1166018
07/23/16,04:23:00,1.794054,78,2.681291,190,0,0
07/23/16,04:24:00,1.798279,78,2.771015,190,0,0.1166018
07/23/16,04:25:00,1.817579,78,2.794375,190,0,0.1166018
07/23/16,04:26:00,1.798697,78,2.757883,190,0,0.1166018
07/23/16,04:27:00,1.793957,78,2.775794,190,0,0.1166018
07/23/16,04:28:00,1.821399,78,2.689881,190,0,0.1166018
07/23/16,04:29:00,1.786049,78,2.765009,190,0,0.1166018
07/23/16,04:30:00,1.774047,78,2.661498,190,0,0.1166018
07/23/16,04:31:00,1.769665,78,2.596951,190,0,0
07/23/16,04:32:00,1.784899,78,2.698926,190,0,0.1166018
07/23/16,04:33:00,1.795896,78,2.776975,190,0,0.1166018
07/23/16,04:34:00,1.809124,78,2.795078,190,0,0.1166018
07/23/16,04:35:00,1.780769,78,2.888231,190,0,0.1166018
07/23/16,04:36:00,1.770278,78,2.76741,190,0,0
07/23/16,04:37:00,1.793963,78,2.754269,190,0,0.1166018
07/23/16,04:38:00,1.80549,78,2.673911,190,0,0.1166018
07/23/16,04:39:00,1.775496,78,2.863305,190,0,0.1166018
07/23/16,04:40:00,1.796646,78,2.793701,190,0,0.1166018
07/23/16,04:41:00,1.790546,78,2.678552,190,0,0.1166018
07/23/16,04:42:00,1.779455,78,2.738341,190,0,0.1166018
07/23/16,04:43:00,1.820859,78,2.888574,190,0,0.1166018
07/23/16,04:44:00,1.790095,78,2.953067,190,0,0.1166018
07/23/16,04:45:00,1.804842,78,2.792725,190,0,0.1166018
07/23/16,04:46:00,1.789511,78,2.853177,190,0,0.1166018
07/23/16,04:47:00,1.827564,78,2.762904,190,0,0.1166018
07/23/16,04:48:00,1.803372,78,2.786402,190,0,0.1166018
07/23/16,04:49:00,1.767472,78,2.774851,190,0,0.1166018
07/23/16,04:50:00,1.792288,78,2.848714,190,0,0.1166018
07/23/16,04:51:00,1.793984,78,2.784962,190,0,0.1166018
07/23/16,04:52:00,1.806202,78,2.863577,190,0,0.1166018
07/23/16,04:53:00,1.779955,78,2.89177,190,0,0.1166018
07/23/16,04:54:00,1.774205,78,2.873753,190,0,0.1166018
07/23/16,04:55:00,1.808742,78,2.885948,190,0,0.1166018
07/23/16,04:56:00,1.788404,78,2.843846,190,0,0.1166018
07/23/16,04:57:00,1.796381,78,2.834859,190,0,0.1166018
07/23/16,04:58:00,1.799901,78,2.888391,190,0,0.1166018
07/23/16,04:59:00,1.803371,78,2.75185,190,0,0.1166018
07/23/16,05:00:00,1.790468,78,2.885249,190,0,0.1166018
07/23/16,05:01:00,1.784412,78,2.791366,190,0,0.1166018
07/23/16,05:02:00,1.809979,78,2.823801,190,0,0.1166018
07/23/16,05:03:00,1.786746,78,2.72444,190,0,0.1166018
07/23/16,05:04:00,1.803686,78,2.886932,190,0,0.1166018
07/23/16,05:05:00,1.795103,78,2.84884,190,0,0
07/23/16,05:06:00,1.806041,78,2.880012,190,0,0.1166018
07/23/16,05:07:00,1.793591,78,2.984725,190,0,0.1166018
07/23/16,05:08:00,1.797424,78,2.880167,190,0,0.1166018
07/23/16,05:09:00,1.821019,78,2.840157,190,0,0.1166018
07/23/16,05:10:00,1.796072,78,2.878989,190,0,0.1166018
07/23/16,05:11:00,1.787704,78,2.879552,190,0,0.1166018
07/23/16,05:12:00,1.786248,78,2.746801,190,0,0.1166018
07/23/16,05:13:00,1.792843,78,2.875252,190,0,0.1166018
07/23/16,05:14:00,1.82898,78,2.838554,190,0,0.1166018
07/23/16,05:15:00,1.784412,78,2.775854,190,0,0.1166018
07/23/16,05:16:00,1.810729,78,2.878953,190,0,0.1166018
07/23/16,05:17:00,1.811298,78,2.879258,190,0,0
07/23/16,05:18:00,1.812919,78,2.873157,190,0,0.1166018
07/23/16,05:19:00,1.799387,78,2.810115,190,0,0.1166018
07/23/16,05:20:00,1.815333,78,2.843073,190,0,0.1166018
07/23/16,05:21:00,1.808652,78,2.868899,190,0,0.1166018
07/23/16,05:22:00,1.806918,78,2.832696,190,0,0.1166018
07/23/16,05:23:00,1.818213,78,2.813095,190,0,0.1166018
07/23/16,05:24:00,1.803622,78,2.858359,190,0,0.1166018
07/23/16,05:25:00,1.834208,78,2.760735,190,0,0.1166018
07/23/16,05:26:00,1.777598,78,2.886292,190,0,0.1166018
07/23/16,05:27:00,1.808281,78,2.801225,190,0,0.1166018
07/23/16,05:28:00,1.815078,78,2.845191,190,0,0.1166018
07/23/16,05:29:00,1.816898,78,2.789344,190,0,0.1166018
07/23/16,05:30:00,1.806333,78,2.762319,190,0,0.1166018
07/23/16,05:31:00,1.813098,78,2.818222,190,0,0.1166018
07/23/16,05:32:00,1.816445,78,2.803494,190,0,0.1166018
07/23/16,05:33:00,1.814885,78,2.75039,190,0,0.1166018
07/23/16,05:34:00,1.81251,78,2.752262,190,0,0.1166018
07/23/16,05:35:00,1.822024,78,2.704121,190,0,0.1166018
07/23/16,05:36:00,1.810292,78,2.961248,190,0,0.1166018
07/23/16,05:37:00,1.820905,78,2.845436,190,0,0.1166018
07/23/16,05:38:00,1.816962,78,2.83116,190,0,0.1166018
07/23/16,05:39:00,1.832597,78,2.914368,190,0,0.1166018
07/23/16,05:40:00,1.794044,78,2.766834,190,0,0.1166018
07/23/16,05:41:00,1.806179,78,2.805976,190,0,0.1166018
07/23/16,05:42:00,1.814138,78,2.838292,190,0,0.1166018
07/23/16,05:43:00,1.820018,78,2.816287,190,0,0.1166018
07/23/16,05:44:00,1.814414,78,2.757007,190,0,0
07/23/16,05:45:00,1.802617,78,2.760669,190,0,0.1166018
07/23/16,05:46:00,1.799177,78,2.744011,190,0,0.1166018
07/23/16,05:47:00,1.822889,78,2.781734,190,0,0.1166018
07/23/16,05:48:00,1.845958,78,2.82244,190,0,0.1166018
07/23/16,05:49:00,1.797918,78,2.730414,190,0,0.1166018
07/23/16,05:50:00,1.832042,78,2.831792,190,0,0.1166018
07/23/16,05:51:00,1.79947,78,2.934898,190,0,0
07/23/16,05:52:00,1.836776,78,2.807794,190,0,0.1166018
07/23/16,05:53:00,1.831817,78,2.840608,190,0,0.1166018
07/23/16,05:54:00,1.801178,78,2.763237,190,0,0.1166018
07/23/16,05:55:00,1.793573,78,2.783996,190,0,0.1166018
07/23/16,05:56:00,1.792414,78,2.777487,190,0,0.1166018
07/23/16,05:57:00,1.803698,78,2.818375,190,0,0.1166018
07/23/16,05:58:00,1.81452,78,2.803734,190,0,0.1166018
07/23/16,05:59:00,1.815192,78,2.750111,190,0,0.1166018
07/23/16,06:00:00,1.800221,78,2.876196,190,0,0.1166018
07/23/16,06:01:00,1.796659,78,2.71778,190,0,0.1166018
07/23/16,06:02:00,1.821154,78,2.688439,190,0,1.28262
07/23/16,06:03:00,1.793286,78,2.724641,190,0,0.1166018
07/23/16,06:04:00,1.811598,78,2.660242,190,0,0.1166018
07/23/16,06:05:00,1.819723,78,2.710277,190,0,0
07/23/16,06:06:00,1.793623,78,2.667009,190,0,0.1166018
07/23/16,06:07:00,1.812318,78,2.83959,190,0,0.1166018
07/23/16,06:08:00,1.814209,78,2.789439,190,0,0.1166018
07/23/16,06:09:00,1.809218,78,2.750546,190,0,0.1166018
07/23/16,06:10:00,1.810167,78,2.907958,190,0,0.1166018
07/23/16,06:11:00,1.811184,78,2.702035,190,0,0.1166018
07/23/16,06:12:00,1.831669,78,2.776158,190,0,0
07/23/16,06:13:00,1.835708,78,2.701771,190,0,0.1166018
07/23/16,06:14:00,1.804232,78,2.746099,190,0,0.1166018
07/23/16,06:15:00,1.806841,78,2.777069,190,0,0.1166018
07/23/16,06:16:00,1.827843,78,2.780712,190,0,0.1166018
07/23/16,06:17:00,1.837672,78,2.856441,190,0,0.1166018
07/23/16,06:18:00,1.814599,78,2.775773,190,0,0.1166018
07/23/16,06:19:00,1.83052,78,2.706021,190,0,0.1166018
07/23/16,06:20:00,1.828292,78,2.7854,190,0,0.1166018
07/23/16,06:21:00,1.819227,78,2.899728,190,0,0.1166018
07/23/16,06:22:00,1.786744,78,2.911288,190,0,0.1166018
07/23/16,06:23:00,1.794421,78,2.898506,190,0,0.1166018
07/23/16,06:24:00,1.792134,78,3.000978,190,0,0.1166018
07/23/16,06:25:00,1.790088,78,3.109709,190,0,0.1166018
07/23/16,06:26:00,1.811352,78,2.916614,190,0,0.1166018
07/23/16,06:27:00,1.77943,78,3.086195,190,0,0.1166018
07/23/16,06:28:00,1.787023,78,3.114894,190,0,1.28262
07/23/16,06:29:00,1.791533,78,3.100386,190,0,0.1166018
07/23/16,06:30:00,1.790693,78,3.103791,190,0,0.1166018
07/23/16,06:31:00,1.795461,78,3.107552,190,0,0.1166018
07/23/16,06:32:00,1.779294,78,3.054811,190,0,0.1166018
07/23/16,06:33:00,1.773496,78,3.037825,190,0,0.1166018
07/23/16,06:34:00,1.794313,78,3.1409,190,0,0.1166018
07/23/16,06:35:00,1.797046,78,3.019821,190,0,0.1166018
07/23/16,06:36:00,1.806278,78,3.052439,190,0,0.1166018
07/23/16,06:37:00,1.791714,78,3.047125,190,0,0.1166018
07/23/16,06:38:00,1.792062,78,3.065593,190,0,0.1166018
07/23/16,06:39:00,1.796946,78,3.039753,190,0,0.1166018
07/23/16,06:40:00,1.813261,78,3.036711,190,0,0.1166018
07/23/16,06:41:00,1.821022,78,3.065273,190,0,0.1166018
07/23/16,06:42:00,1.805217,78,3.04603,190,0,0.1166018
07/23/16,06:43:00,1.77283,78,2.943832,190,0,0.1166018
07/23/16,06:44:00,1.80944,78,3.076149,190,0,0.1166018
07/23/16,06:45:00,1.811222,78,3.064616,190,0,0.1166018
07/23/16,06:46:00,1.796693,78,2.936077,190,0,0
07/23/16,06:47:00,1.805124,78,2.924021,190,0,0.1166018
07/23/16,06:48:00,1.802107,78,3.019182,190,0,1.28262
07/23/16,06:49:00,1.79519,78,2.922265,190,0,0.1166018
07/23/16,06:50:00,1.798346,78,2.921843,190,0,0.1166018
07/23/16,06:51:00,1.818525,78,3.044555,190,0,0
07/23/16,06:52:00,1.816167,78,2.938109,190,0,0.1166018
07/23/16,06:53:00,1.797879,78,3.041471,190,0,0.1166018
07/23/16,06:54:00,1.812999,78,2.824142,190,0,0.1166018
07/23/16,06:55:00,1.788131,78,3.025393,190,0,0.1166018
07/23/16,06:56:00,1.809897,78,3.007593,190,0,0.1166018
07/23/16,06:57:00,1.806189,78,3.040818,190,0,0.1166018
07/23/16,06:58:00,1.819012,78,3.013827,190,0,0.1166018
07/23/16,06:59:00,1.824027,78,2.915479,190,0,0.1166018
07/23/16,07:00:00,1.829796,78,2.991877,190,0,0.1166018
07/23/16,07:01:00,1.81342,78,2.840186,190,0,0.1166018
07/23/16,07:02:00,1.820937,78,2.90283,190,0,0.1166018
07/23/16,07:03:00,1.814404,78,2.896772,190,0,0.1166018
07/23/16,07:04:00,1.804881,78,2.91244,190,0,0
07/23/16,07:05:00,1.811537,78,3.009948,190,0,0.1166018
07/23/16,07:06:00,1.80167,78,2.818718,190,0,0.1166018
07/23/16,07:07:00,1.785181,78,2.916695,190,0,0.1166018
07/23/16,07:08:00,1.818756,78,2.870807,190,0,0.1166018
07/23/16,07:09:00,1.784923,78,2.775642,190,0,0.1166018
07/23/16,07:10:00,1.811593,78,2.733577,190,0,0.1166018
07/23/16,07:11:00,1.814391,78,2.833684,190,0,0.1166018
07/23/16,07:12:00,1.807239,78,2.719464,190,0,0.1166018
07/23/16,07:13:00,1.814454,78,2.860395,190,0,0
07/23/16,07:14:00,1.804319,78,1.220486,190,0,0.1166018
07/23/16,07:15:00,1.807592,78,0,190,0,0.1166018
07/23/16,07:16:00,1.829321,78,0,190,0,0.1166018
07/23/16,07:17:00,1.815402,78,0,190,0,0.1166018
07/23/16,07:18:00,1.827206,78,0,190,0,0.1166018
07/23/16,07:19:00,1.779194,78,0,190,0,0.1166018
07/23/16,07:20:00,1.816699,78,0,190,0,0.1166018
07/23/16,07:21:00,1.818569,78,0,190,42.12384,0.1166018
07/23/16,07:22:00,1.813492,78,0,190,88.25809,0.1166018
07/23/16,07:23:00,1.779394,78,0,190,128.3515,0
07/23/16,07:24:00,1.785911,78,0,190,167.5499,0.1166018
07/23/16,07:25:00,1.808651,78,0,190,209.12,0.1166018
07/23/16,07:26:00,1.822031,78,0,190,250.8242,0.1166018
07/23/16,07:27:00,1.792983,78,0,190,287.3826,0.1166018
07/23/16,07:28:00,1.794026,78,0,190,300,0.1166018
07/23/16,07:29:00,1.771037,78,0,190,300,0.1166018
07/23/16,07:30:00,1.804748,78,0,190,300,0.1166018
07/23/16,07:31:00,1.795175,78,0,190,300,0.1166018
07/23/16,07:32:00,1.818258,78,0,190,300,0.1166018
07/23/16,07:33:00,1.81006,78,0,190,300,0.1166018
07/23/16,07:34:00,1.787909,78,0,190,300,0.1166018
07/23/16,07:35:00,1.794914,78,0,190,300,2477.322
07/23/16,07:36:00,1.808671,78,0,190,300,2508.455
07/23/16,07:37:00,1.82017,78,1.259061,190,300,2532.592
07/23/16,07:38:00,1.8168,78,1.445953,190,300,2887.527
07/23/16,07:39:00,1.819058,78,1.404199,190,300,2889.743
07/23/16,07:40:00,1.808587,78,1.596679,190,300,2880.531
07/23/16,07:41:00,1.816931,78,1.437515,190,300,2890.909
07/23/16,07:42:00,1.81547,78,1.499425,190,300,2900.12
07/23/16,07:43:00,1.804174,78,1.449822,190,300,2909.332
07/23/16,07:44:00,1.793551,78,1.510331,190,300,2872.486
07/23/16,07:45:00,1.798212,78,1.539808,190,300,2889.743
07/23/16,07:46:00,1.784078,78,1.522854,190,300,2881.697
07/23/16,07:47:00,1.816164,78,1.679913,190,300,2904.784
07/23/16,07:48:00,1.769026,78,1.617005,190,300,2884.029
07/23/16,07:49:00,1.806778,78,1.4988,190,300,2905.95
07/23/16,07:50:00,1.81057,78,1.457468,190,300,2902.452
07/23/16,07:51:00,1.796201,78,1.511453,190,300,2887.527
07/23/16,07:52:00,1.80677,78,1.581797,190,300,2896.739
07/23/16,07:53:00,1.815649,78,1.598581,190,300,2881.697
07/23/16,07:54:00,1.823281,78,1.568034,190,300,2903.618
07/23/16,07:55:00,1.804125,78,2.545637,190,300,2908.166
07/23/16,07:56:00,1.802283,78,6.382204,190,300,2940.465
07/23/16,07:57:00,1.782352,78,4.76628,190,300,2941.631
07/23/16,07:58:00,1.799883,78,6.040872,190,300,2948.51
07/23/16,07:59:00,1.797093,78,4.918723,190,300,2973.929
07/23/16,08:00:00,1.816438,78,5.062172,190,300,2961.22
07/23/16,08:01:00,1.82338,78,4.661397,190,300,2988.854
07/23/16,08:02:00,1.840553,78,4.674492,190,300,3142.069
07/23/16,08:03:00,1.799308,78,0.8511929,190,295.3327,3151.281
07/23/16,08:04:00,1.794308,78,1.562511,190,219.8742,3165.156
07/23/16,08:05:00,1.802161,78,1.279527,190,144.714,3132.858
07/23/16,08:06:00,1.783302,78,1.594808,190,76.75809,3129.476
07/23/16,08:07:00,1.789726,78,1.547508,190,10.14459,2486.534
07/23/16,08:08:00,1.785887,78,1.448601,190,0,153.3314
07/23/16,08:09:00,1.810858,78,2.008014,190,0,129.1948
07/23/16,08:10:00,1.798481,78,10.44019,190,0,106.1077
07/23/16,08:11:00,1.799433,78,21.05904,215,0,0.1166018
07/23/16,08:12:00,1.791203,78,25.0022,215,0,0.1166018
07/23/16,08:13:00,1.760525,78,27.51215,215,0,0.1166018
07/23/16,08:14:00,1.794594,78,29.34667,215,0,0.1166018
07/23/16,08:15:00,1.767633,78,30,215,0,0.1166018
07/23/16,08:16:00,1.770517,78,30,215,0,0.1166018
07/23/16,08:17:00,1.790528,78,30,215,0,0.1166018
07/23/16,08:18:00,1.777974,78,30,215,0,0.1166018
07/23/16,08:19:00,1.767545,78,30,215,0,0.1166018
07/23/16,08:20:00,1.747234,78,30,215,0,1.28262
07/23/16,08:21:00,1.799423,78,30,215,0,0.1166018
07/23/16,08:22:00,1.756413,78,30,215,0,0.1166018
07/23/16,08:23:00,1.769434,78,30,215,0,0.1166018
07/23/16,08:24:00,1.764412,78,30,215,0,0.1166018
07/23/16,08:25:00,1.746138,78,30,215,300,0.1166018
07/23/16,08:26:00,1.749786,78,30,215,300,0.1166018
07/23/16,08:27:00,1.777208,78,30,215,300,0.1166018
07/23/16,08:28:00,1.815634,78,30,215,300,0.1166018
07/23/16,08:29:00,1.797536,78,30,215,300,0.1166018
07/23/16,08:30:00,1.772357,78,30,215,300,0.1166018
07/23/16,08:31:00,1.807178,78,30,215,300,0.1166018
07/23/16,08:32:00,1.814119,78,30,215,300,0
07/23/16,08:33:00,1.797838,78,30,215,300,0.1166018
07/23/16,08:34:00,1.808767,78,30,215,300,0.1166018
07/23/16,08:35:00,1.812775,78,30,215,300,0.1166018
07/23/16,08:36:00,1.798691,78,30,215,300,0.1166018
07/23/16,08:37:00,1.797967,78,30,215,300,0.1166018
07/23/16,08:38:00,1.789159,78,30,215,300,0.1166018
07/23/16,08:39:00,1.795428,78,30,215,300,0.1166018
07/23/16,08:40:00,2.755168,78,30,215,300,0.1166018
07/23/16,08:41:00,3.901053,78,30,215,300,0.1166018
07/23/16,08:42:00,3.696764,78,30,215,300,0.1166018
07/23/16,08:43:00,3.595718,78,30,215,300,0.1166018
07/23/16,08:44:00,3.581479,78,30,215,300,0.1166018
07/23/16,08:45:00,3.456739,78,30,215,300,0.1166018
07/23/16,08:46:00,3.367477,78,30,215,300,0.1166018
07/23/16,08:47:00,3.259012,78,30,215,300,0.1166018
07/23/16,08:48:00,3.134103,78,30,215,300,0.1166018
07/23/16,08:49:00,3.057731,78,30,215,300,0.1166018
07/23/16,08:50:00,2.969442,78,30,215,300,0.1166018
07/23/16,08:51:00,2.874745,78,30,215,300,0
07/23/16,08:52:00,2.811431,78,30,215,300,0.1166018
07/23/16,08:53:00,2.699266,78,30,215,300,0.1166018
07/23/16,08:54:00,2.662568,78,30,215,300,0.1166018
07/23/16,08:55:00,2.58577,78,30,215,300,0.1166018
07/23/16,08:56:00,2.557437,78,30,215,300,0.1166018
07/23/16,08:57:00,2.516895,78,30,215,300,3039.576
07/23/16,08:58:00,2.495601,78,28.53232,215,300,2942.797
07/23/16,08:59:00,2.500781,78,5.726928,190,300,2941.631
07/23/16,09:00:00,2.456716,78,2.002398,190,300,2947.344
07/23/16,09:01:00,2.417682,78,1.369973,190,300,2952.008
07/23/16,09:02:00,2.391085,78,1.022264,190,300,2958.888
07/23/16,09:03:00,2.398221,78,1.072033,190,300,2934.751
07/23/16,09:04:00,2.34153,78,1.102466,190,300,2955.506
07/23/16,09:05:00,2.344504,78,0.7343878,190,300,2980.809
07/23/16,09:06:00,2.313886,78,1.585313,190,300,3017.655
07/23/16,09:07:00,2.293443,78,2.113959,190,300,3031.531
07/23/16,09:08:00,2.271736,78,2.5214,190,300,3018.821
07/23/16,09:09:00,2.262595,78,2.749861,190,300,3051.12
07/23/16,09:10:00,2.252498,78,3.993499,190,300,3037.244
07/23/16,09:11:00,2.236544,78,5.332241,190,300,3039.576
07/23/16,09:12:00,2.236991,78,5.543417,190,300,3043.074
07/23/16,09:13:00,2.226714,78,5.936877,190,300,3039.576
07/23/16,09:14:00,2.25734,78,6.265705,190,300,3056.833
07/23/16,09:15:00,2.236028,100,4.7371,190,300,3055.667
07/23/16,09:16:00,2.195095,100,3.685536,190,300,3031.531
07/23/16,09:17:00,2.206042,100,3.732934,190,300,3041.908
07/23/16,09:18:00,2.19977,100,2.895007,190,300,3034.912
07/23/16,09:19:00,2.174401,100,3.46471,190,300,3032.697
07/23/16,09:20:00,2.186829,100,2.642053,190,300,3059.165
07/23/16,09:21:00,2.17877,100,2.951997,190,300,3053.452
07/23/16,09:22:00,2.118348,100,2.131712,190,300,3029.199
07/23/16,09:23:00,2.147019,100,0.7128713,190,300,3071.875
07/23/16,09:24:00,2.138767,100,1.41939,190,300,3039.576
07/23/16,09:25:00,2.185499,100,0.9598717,190,300,3036.078
07/23/16,09:26:00,2.147918,100,1.010129,190,300,3037.244
07/23/16,09:27:00,2.075537,100,0.9228187,190,300,3043.074
07/23/16,09:28:00,2.140345,100,0.8849784,190,300,3019.987
07/23/16,09:29:00,2.145768,100,0.8617987,190,300,3034.912
07/23/16,09:30:00,2.117403,100,0.7370501,190,300,3025.7
07/23/16,09:31:00,2.140342,100,0.6878519,190,300,3046.456
07/23/16,09:32:00,2.10434,100,0.7394579,190,300,3041.908
07/23/16,09:33:00,2.109015,100,0.6225224,190,300,3037.244
07/23/16,09:34:00,2.03735,100,0.648823,190,300,3044.124
07/23/16,09:35:00,2.075877,100,0.7887121,190,300,3055.667
07/23/16,09:36:00,2.048408,100,0.7807467,190,300,3047.622
07/23/16,09:37:00,2.015763,100,0.5056409,190,300,3038.41
07/23/16,09:38:00,2.037615,100,0.6461077,190,300,3041.908
07/23/16,09:39:00,2.029147,100,0,190,300,3038.41
07/23/16,09:40:00,2.013405,100,0.06069988,190,300,3062.663
07/23/16,09:41:00,2.029623,100,0.0311423,190,300,3051.12
07/23/16,09:42:00,2.019786,100,0,190,300,3039.576
07/23/16,09:43:00,2.031742,100,0.06937017,190,300,3052.286
07/23/16,09:44:00,2.042784,100,0,190,300,3037.244
07/23/16,09:45:00,2.023063,100,0.005838355,190,300,3014.274
